2025-08-02 14:49:41,39.0,54.0,68.0,3456,2874,506,1,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:49:51,40.0,55.0,69.0,3503,2902,531,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:50:02,42.0,57.0,69.0,3517,2902,549,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:50:12,39.0,55.0,67.0,3431,2825,516,1,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:50:23,38.0,56.0,69.0,3455,2849,525,4,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:50:33,38.0,56.0,69.0,3436,2842,530,3,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:50:44,38.0,54.0,68.0,3419,2836,500,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:50:54,38.0,54.0,67.0,3436,2835,489,2,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:51:04,38.0,56.0,67.0,3434,2847,499,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:51:15,37.0,54.0,66.0,3406,2821,533,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:51:25,38.0,54.0,68.0,3426,2810,548,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:51:36,37.0,53.0,66.0,3392,2793,544,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:51:46,38.0,55.0,68.0,3450,2834,547,2,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:51:57,40.0,56.0,69.0,3412,2820,536,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:52:07,38.0,54.0,67.0,3356,2750,530,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:52:18,38.0,54.0,66.0,3324,2705,524,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:52:28,37.0,52.0,66.0,3243,2678,501,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:52:38,36.0,51.0,64.0,3217,2657,490,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:52:49,37.0,53.0,65.0,3208,2643,483,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:52:59,36.0,52.0,64.0,3239,2658,465,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:53:10,36.0,52.0,65.0,3204,2637,457,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:53:20,36.0,54.0,66.0,3194,2663,502,2,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:53:31,38.0,56.0,67.0,3304,2737,528,4,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
,300821299603474623179991810048.0,18464278856873117151657984.0,1125867985328465197924352.0,25439,28271,26982,24423,25971,24436,""
2025-08-02 14:53:52,36.0,54.0,66.0,3222,2685,475,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
